snapshot_month,client_id,n_contacts,n_success_calls,n_fail_calls,n_sms,n_emails,bal_min_30d,bal_max_30d,bal_avg_30d,amt_sum_30d,risk_score,engagement_score,days_since_last_txn,is_term_deposit,is_credit_active,is_mobile_app_user,is_salary_client,is_churn_this_month
2025-05,C008155,3,2,1,2,0,70291.09424429966,136476.67702191122,114668.0,71773.83088603629,0.4987469264189216,0.2754138279656396,60,0,1,1,0,0
2025-05,C008156,4,2,2,1,0,191069.40957365342,401604.62301181274,253873.0,188084.90975824528,0.6774262793711983,0.9723544383968712,54,0,1,1,0,0
2025-05,C008157,2,0,2,0,1,83030.92562550829,193189.25141180126,117264.0,56438.77621848588,0.03354973805750583,0.4373390200609846,42,0,0,1,1,0
2025-05,C008158,6,4,2,3,0,61490.710607841414,140104.24799408854,102306.0,61300.89045818885,0.3404153307441562,0.6643196340770231,85,1,1,0,1,0
2025-05,C008159,3,0,3,2,1,12755.37487563192,29579.81646639862,17168.0,13979.370893677116,0.4811766797836088,0.7489006126370154,18,0,1,1,0,0
2025-05,C008160,3,1,2,0,0,96440.4020983189,172605.56594760847,134706.0,150616.78409004005,0.3639023973154015,0.5881710465920486,32,0,1,0,0,0
2025-05,C008161,4,2,2,0,2,108424.05572494541,285294.30357595556,203831.0,135048.73363264895,0.6128779288788947,0.0792196867171755,70,0,0,1,0,0
2025-05,C008162,3,1,2,2,0,53840.11636039824,163344.42906150868,96950.0,64383.891940389694,0.057315708638921214,0.4661241343913296,87,0,0,1,1,0
2025-05,C008163,1,0,1,0,0,5524.814280611368,12476.585467160214,8996.0,8310.3917029945,0.22841508704015145,0.21451651893784573,7,0,0,0,1,0
2025-05,C008164,3,3,0,0,1,3672.5713197135383,10673.102498726106,8813.0,6773.0535422887015,0.006205753097024425,0.9830418445573498,65,0,0,1,0,1
2025-05,C008165,4,1,3,1,1,80877.16561318812,346960.26845728647,195994.0,59496.138406758575,0.5996459837878754,0.6826404968226906,6,0,1,1,1,0
2025-05,C008166,2,1,1,2,2,75686.14639780634,140891.6578588759,85602.0,91065.79996683609,0.9828907163229902,0.2965607134385627,64,1,1,1,1,0
2025-05,C008167,1,0,1,0,0,88917.13934022088,173504.3928450692,162132.0,126554.93848796192,0.05799541082576076,0.7558504163187414,43,0,0,1,1,0
2025-05,C008168,2,1,1,1,0,161259.30739633643,398922.37276822224,251605.0,259443.84579293602,0.2266402029921023,0.8041330476779642,6,0,1,0,0,0
2025-05,C008169,4,1,3,1,2,157519.17504008012,288251.19883834326,212038.0,30085.55900501993,0.29151240271176215,0.8204349101113088,27,0,1,1,1,0
2025-05,C008170,5,1,4,1,0,67479.47923021854,109930.02865433061,85125.0,10373.775258616244,0.9345355805169442,0.9675390702465014,65,0,0,1,0,0
2025-05,C008171,6,3,3,1,1,73156.58765773615,182762.23747256357,144709.0,52079.566891643575,0.26471108947807764,0.2592248586644137,88,1,0,1,1,0
2025-05,C008172,0,0,0,1,0,28566.552784661217,44847.08509600063,38710.0,,0.6949711127547501,0.010774174772343326,87,1,0,1,1,0
2025-05,C008173,1,1,0,0,1,175129.75640548,323007.9216512394,299775.0,154620.03093703536,0.0625763495480195,0.8026027991707099,22,0,1,1,1,0
2025-05,C008174,0,0,0,1,0,78485.2784104863,123582.93553486725,98731.0,68568.50077194747,0.6321551209485509,0.4283712632795993,4,1,0,1,1,0
2025-05,C008175,3,2,1,2,0,63730.98172190867,137647.13397775247,82123.0,93230.26755820599,0.643978296895452,0.794768835598578,65,0,1,0,0,0
2025-05,C008176,2,0,2,1,0,21550.387394411817,32995.05747264515,28835.0,22644.797117126505,0.4169256037722625,0.05421305421323852,43,1,1,1,1,0
2025-05,C008177,6,4,2,1,0,32685.629755369107,123528.99146336914,72020.0,79098.96848278555,0.7372928974882829,0.08591923699111903,35,0,0,0,1,0
2025-05,C008178,4,3,1,2,0,64937.12283829294,226643.03583095752,155956.0,66359.88110230128,0.10315262506272849,0.34527589344622855,68,0,0,1,0,0
2025-05,C008179,5,3,2,1,0,22189.84585470619,53313.86778195137,34968.0,9658.009047807984,0.031228622445113707,0.9636387017808122,29,0,0,1,1,0
2025-05,C008180,4,0,4,0,1,37350.34303584839,76455.46186366295,60304.0,11267.206352926703,0.30139730742217297,0.35792937463748686,39,1,1,0,0,0
2025-05,C008181,0,0,0,2,0,118683.43586836342,298599.92166049714,182072.0,207443.086471433,0.07471021125935895,0.28586538318263854,48,1,1,1,0,0
2025-05,C008182,6,1,5,1,0,154790.8883587389,238934.6496798059,217559.0,59018.93698510406,0.018825105427983324,0.3630929558403597,54,0,0,0,1,0
2025-05,C008183,5,1,4,1,0,212364.2232049912,432844.373825833,288183.0,156683.75928398367,0.7554608367062835,0.7963774310232045,48,0,0,1,1,0
2025-05,C008184,0,0,0,2,0,2366.6454569371776,4071.424422108368,4039.0,1543.8798009019283,0.48419280837198075,0.038162283419216236,22,0,1,1,1,0
2025-05,C008185,3,2,1,0,3,10120.080074648748,35834.2245813086,20554.0,12105.8984634106,0.32462549485942416,0.14595024182352623,48,1,1,1,1,0
2025-05,C008186,6,1,5,0,0,218183.5055088934,384947.4874189583,277569.0,249114.92159753758,0.8295392319745277,0.2640527442134589,58,0,0,0,0,0
2025-05,C008187,4,2,2,0,0,51855.564930328415,97029.84454250225,96566.0,74142.65530990128,0.8438759835527743,0.20314885707653152,52,0,0,1,1,1
2025-05,C008188,4,1,3,1,0,74021.01306906911,109584.32239336189,92730.0,64117.90516209926,0.827517142162059,0.2186751624344898,33,1,0,1,0,0
2025-05,C008189,2,2,0,0,0,76035.04319591397,130803.43090925601,125417.0,17747.295204296144,0.7919308983927346,0.32930237226955816,11,1,1,1,1,0
2025-05,C008190,5,2,3,0,0,206974.08527123294,407750.6712176018,240153.0,195350.27186268874,0.22882567856086977,0.48644251575898034,25,0,1,1,0,0
2025-05,C008191,2,1,1,1,2,43070.74657182682,82490.20014373938,51449.0,47115.71703439447,0.04449272928705683,0.21256925294769602,86,0,0,0,1,0
2025-05,C008192,4,2,2,0,2,73459.0945881284,215023.1987441296,136357.0,89273.64163717443,0.7790016354014958,0.24025054409389068,40,0,0,1,0,0
2025-05,C008193,2,1,1,1,0,41815.37673836206,132803.00174736365,79684.0,89746.42375227966,0.8536968022339002,0.7434028595599567,83,1,0,1,1,1
2025-05,C008194,3,1,2,0,0,230309.7141942706,365567.48400382465,271226.0,191780.01869985886,0.4616249555878925,0.14384908011630715,5,0,1,1,1,0
2025-05,C008195,4,1,3,3,0,83146.56723329054,282633.4572558249,168604.0,94536.98966690939,0.8276083905993074,0.7634880801909296,86,0,0,1,0,0
2025-05,C008196,2,1,1,1,1,215514.24379901667,365687.2953895499,290088.0,284780.3139141146,0.744562335483091,0.6738291991568244,79,0,0,1,0,0
2025-05,C008197,6,2,4,0,0,199540.14659603508,256646.36944472627,234086.0,33826.37976683454,0.5992280460646494,0.008176886024235608,0,0,0,0,1,1
2025-05,C008198,3,1,2,1,0,7948.172061332906,22499.04017854429,18802.0,11137.265685027627,0.5924596662942785,0.519229943253723,43,0,1,1,1,0
2025-05,C008199,5,1,4,1,0,3075.162351920061,12182.274613103316,6779.0,3899.1143817314814,0.8069302446905053,0.20867118135823415,44,1,0,1,0,0
2025-05,C008200,2,1,1,1,2,107956.25205267996,181381.87469660403,160483.0,17713.85284544928,0.4435431918847521,0.325104185168146,14,0,0,0,1,0
2025-05,C008201,2,0,2,0,0,66787.54316526525,155319.66557093346,103887.0,28938.22146161668,0.4750760539028379,0.6808563877528023,8,0,0,1,1,0
2025-05,C008202,1,0,1,1,0,83398.31116618779,158072.73007556537,138913.0,61520.4225199239,0.516416041567786,0.7685030881802712,46,0,1,1,1,0
2025-05,C008203,2,1,1,0,0,81329.28775161714,182761.5968117473,132843.0,67456.10503637743,0.024661164770588218,0.17660096539471482,24,0,1,1,1,0
2025-05,C008204,3,1,2,1,1,22260.850502773617,87312.68304682105,50870.0,19057.79609637905,0.031164721948866325,0.25253418644164094,88,1,1,1,0,0
2025-05,C008205,3,2,1,2,2,156393.7397977528,292599.95860230376,289404.0,123129.0852420071,,0.3716940025875778,55,0,0,1,0,0
2025-05,C008206,3,1,2,0,0,20021.126960751633,51086.844527231966,48859.0,35831.29022873052,0.039118773607343726,0.8744037062531572,50,0,0,1,1,0
2025-05,C008207,3,1,2,1,2,29699.921443720214,68484.49240439104,38360.0,28012.24530899129,0.2850069370164655,0.5423172797572322,14,1,0,1,0,0
2025-05,C008208,2,1,1,3,0,161364.54961305036,436245.25082942384,282112.0,270566.2128660488,0.2854842734387465,0.334269133472869,87,0,0,1,1,0
2025-05,C008209,4,1,3,1,1,176092.42515529526,286925.20666216256,251932.0,132442.956965769,0.6694436462026614,0.33278376926400144,45,0,0,1,1,0
2025-05,C008210,8,5,3,1,2,93130.99515020117,222606.38969468744,208904.0,53887.0079282009,0.6119361009243182,0.6872010496287282,5,0,0,0,0,0
2025-05,C008211,1,0,1,0,1,64734.22329166108,162408.47946002896,127486.0,111955.34235415343,0.8352025514183153,0.15030310451387163,32,0,1,0,1,1
2025-05,C008212,4,1,3,1,0,80041.17112922849,124683.27329801233,123144.0,80495.99438740136,0.6521869427822083,0.5611341886808041,70,1,1,1,1,0
2025-05,C008213,3,1,2,2,1,168895.27693997102,470789.05866035755,279559.0,275298.1234794598,0.8002867293093434,0.6083365398842969,45,0,1,1,1,0
2025-05,C008214,2,1,1,0,1,37520.68748258671,120759.68582534094,76015.0,58901.38602742068,0.9795418278011585,0.14828391279668995,83,0,0,0,1,0
2025-05,C008215,2,0,2,1,0,168898.26924525382,398542.641044376,243148.0,289512.075547037,0.2180115459693578,0.25901143055342646,11,1,1,0,0,0
2025-05,C008216,2,2,0,1,1,31155.9836257715,58120.85743475099,41094.0,12810.086386098,0.6137719177110543,0.946485752480187,10,0,0,1,0,0
2025-05,C008217,7,2,5,0,1,114447.28689991299,244227.31267985652,219696.0,209743.1718389835,0.11316436020515519,0.3508278049218567,81,1,0,1,0,0
2025-05,C008218,3,1,2,0,0,61400.735956182914,155478.63172713714,150528.0,44867.8717030148,0.7142095988892351,0.8249204000818067,2,1,0,1,0,0
2025-05,C008219,2,1,1,2,1,117756.5659858872,179581.81024587827,149284.0,155791.93219850212,0.021400405141573597,0.3638114676869346,85,1,0,1,1,0
2025-05,C008220,4,1,3,1,0,5162.008480055996,7632.585109731922,6042.0,6989.735041700144,0.46376457829414797,0.6383084317772838,39,0,0,1,1,0
2025-05,C008221,3,0,3,0,1,8269.244617265907,30034.213607508038,16981.0,15407.858986553287,0.9636432773986641,0.45053393071092773,57,0,0,0,0,0
2025-05,C008222,1,1,0,1,1,146399.83328095503,228180.83621627907,175912.0,97661.87230641767,0.833362391340943,0.7862894911820004,71,0,0,0,1,1
2025-05,C008223,3,0,3,1,3,31382.869496304807,106959.44444356227,62687.0,13944.866034809495,0.12310001656205316,0.4086323334817997,34,0,1,1,1,0
2025-05,C008224,1,1,0,2,0,21323.917820125756,64943.37201589218,41508.0,49799.43004857389,0.37833557044496724,0.7918963557522579,18,0,1,0,1,0
2025-05,C008225,5,1,4,2,0,233359.1030285287,451086.17310203373,299656.0,253253.38950026484,0.553227293870767,0.08582829123483071,52,0,0,1,1,0
2025-05,C008226,5,2,3,1,1,88565.6012820191,253038.5840674139,143187.0,25773.90830487172,0.024574624134866885,0.9187777362862241,19,0,0,1,0,0
2025-05,C008227,2,2,0,3,1,88068.1548986944,252018.4989063607,214231.0,67800.55167134776,0.532869389879847,0.1423506412595339,7,0,1,1,1,0
2025-05,C008228,4,2,2,1,0,113371.33677369221,194061.82879988235,156149.0,139582.07560814888,0.0661580552201898,0.21100374562064306,48,0,0,1,1,0
2025-05,C008229,1,0,1,3,0,6451.999375535328,25337.092138421933,15401.0,13580.541381459478,0.4033261190644355,0.2780207300761126,10,0,0,1,1,0
2025-05,C008230,2,1,1,1,1,88554.76338647092,200564.1948487928,119700.0,129894.28741096483,0.9164279834377578,0.3761235621980007,85,0,0,0,1,0
2025-05,C008231,4,3,1,1,0,107906.45869450571,156695.39276512683,139323.0,140261.22038231356,0.1998100532373681,0.30841654118766604,74,1,1,1,1,0
2025-05,C008232,5,3,2,0,0,246565.2553947468,445462.0872530303,284949.0,130902.00869453287,0.4399333009949673,0.26399136233380294,82,1,1,1,0,0
2025-05,C008233,4,0,4,1,1,174232.43770325356,337106.23133733077,243178.0,289619.0402996669,0.17288063804390952,0.9286227473446476,85,0,1,0,1,0
2025-05,C008234,3,1,2,2,1,67956.5327868459,114237.93985533851,80205.0,30132.658351807237,0.05530114129984698,,28,0,0,1,1,0
2025-05,C008235,2,0,2,0,1,7742.706282206774,20421.077012534817,15545.0,10046.788009348496,0.5592591207390024,0.9494121589288763,53,0,1,1,1,0
2025-05,C008236,4,1,3,0,1,34425.84143137045,48072.68611269387,42323.0,50345.60755461755,0.8165515604729393,0.6718652697512467,87,1,1,0,0,0
2025-05,C008237,1,1,0,1,0,205070.17013980006,339007.94132636214,282894.0,283525.2492930438,0.9803094513648681,0.8847155868254518,22,0,0,0,0,0
2025-05,C008238,5,2,3,2,0,60543.158845313286,148829.3171010827,135885.0,157419.3291456732,0.9198472911582338,0.20744105225594,54,1,0,1,0,1
2025-05,C008239,5,1,4,3,1,38191.438349906355,94648.17868111691,73414.0,82826.716422581,0.4678942357952576,0.7231778482285084,25,1,1,0,1,0
2025-05,C008240,3,1,2,2,0,129945.47682507863,217907.3723715622,163915.0,74364.0004530906,0.4375351038261577,0.38348401826890266,43,0,1,1,0,0
2025-05,C008241,3,1,2,1,1,61891.89457576095,232634.01046702554,136398.0,14076.96661459881,0.31487287177979384,0.4776877563397486,17,1,0,1,1,0
2025-05,C008242,6,3,3,0,0,7229.953981261759,15258.952891190002,10916.0,7354.921811682025,0.336908483263465,0.7213431004117803,1,0,1,0,0,0
2025-05,C008243,6,3,3,1,1,43499.609767601025,132371.10789155733,79825.0,8335.808465328651,0.9972088977422182,0.7625976516377819,57,0,0,1,1,1
2025-05,C008244,2,1,1,2,1,182237.20582465144,408820.04952985165,245015.0,31142.389786173815,0.07564771071377996,0.40912976038571003,39,0,1,1,1,0
2025-05,C008245,4,2,2,1,1,147439.82188773117,221856.70330928784,215748.0,90801.03957741678,0.2879350979191926,0.5146161842691264,79,1,0,1,0,0
2025-05,C008246,3,2,1,1,1,167001.3773857566,264986.42417850735,264980.0,212446.07948248554,0.10497288749691636,0.2823391535827805,5,0,0,1,1,1
2025-05,C008247,0,0,0,1,0,38669.31973863464,73409.2738920974,49308.0,12055.48206018625,0.7746702853167712,0.2808945236201891,57,0,1,1,1,0
2025-05,C008248,2,1,1,1,1,184990.90480746143,444588.0775261077,284543.0,205240.61903601277,0.923906654408531,0.14119484435842744,16,1,1,1,0,0
2025-05,C008249,2,1,1,0,0,221762.385769614,272747.4622622388,254556.0,229346.1234821195,0.8536143387430463,0.4229658694548608,57,0,0,1,0,0
2025-05,C008250,1,1,0,1,0,87203.96073344882,174361.21139709756,129558.0,152456.65046904463,0.25477004380679313,0.8531734371818823,27,0,1,0,0,0
2025-05,C008251,4,1,3,0,0,11279.31687091471,31970.70353683054,20168.0,3582.4545023288274,0.05910563908549027,0.1542956088693198,32,0,0,1,1,0
2025-05,C008252,3,0,3,0,1,189858.49054789194,396474.62930843554,245339.0,150113.54665932534,0.7786364413845157,0.9941528357499115,42,0,0,0,1,0
2025-05,C008253,5,2,3,0,0,16980.50648377232,50227.62276221026,37321.0,38801.09291694175,0.7723618499699849,0.855751655288179,53,1,1,1,0,0
2025-05,C008254,3,2,1,0,0,141152.0580916544,219093.8035340225,170395.0,180677.45904946624,0.21285014650338763,0.600556901681106,29,0,1,1,1,0
2025-05,C008255,4,2,2,2,0,231414.83280244682,443346.86849563965,287727.0,248785.33510485737,0.8646378133501063,,58,1,0,1,1,0
2025-05,C008256,1,0,1,0,1,150285.02045355836,347132.87786114885,226113.0,24726.226097403876,0.8352123602059742,0.3236548398682261,74,1,1,1,1,0
2025-05,C008257,0,0,0,1,0,36658.47803368869,88786.54132757621,77494.0,66476.04392182786,0.3555329194938446,0.8818181216411322,67,1,1,0,0,0
2025-05,C008258,2,2,0,1,0,86506.41960544392,212395.49374175206,142479.0,129448.76842735944,0.1988732413660833,0.6687473870825609,18,1,1,1,1,0
2025-05,C008259,3,0,3,0,1,62265.38826041041,263540.7826174922,151742.0,109148.80382954414,0.48974559442975685,0.955982840858486,65,0,0,1,0,0
2025-05,C008260,4,1,3,1,1,129503.62612799759,188681.7107808382,161285.0,177474.58617801007,0.08277796229864187,0.6244749714705925,85,0,1,1,0,0
2025-05,C008261,1,0,1,0,0,5156.877440806507,19973.460001017378,11431.0,3984.167979053146,0.41699914616870515,0.35990295994235566,85,0,1,1,1,1
2025-05,C008262,3,1,2,0,2,135046.1768917882,370759.238126803,290118.0,265143.61979927693,0.08659019925774769,0.7411205632381527,51,0,1,1,1,0
2025-05,C008263,3,0,3,0,0,30219.705714834567,59084.433450299155,55763.0,39538.03508252408,0.2385392066685258,0.60812893136715,75,0,0,1,1,0
2025-05,C008264,4,2,2,1,0,111175.7351329619,207644.1777479394,203975.0,196055.50643402705,0.017104116464927377,0.860097680502611,29,0,1,0,0,0
2025-05,C008265,1,1,0,0,1,5400.42339355751,13927.496332162313,13139.0,13011.272104266185,0.5763303092071,0.9978108023150926,54,0,0,0,1,0
2025-05,C008266,7,2,5,1,0,97460.44055335555,319682.4408072,235537.0,144389.6896995974,,0.7493652763745349,75,0,1,1,0,0
2025-05,C008267,3,0,3,1,0,103215.03059365055,368426.5219498174,236839.0,249873.54522998113,0.26590000399928837,0.517359758214619,46,1,0,0,0,0
2025-05,C008268,4,1,3,1,1,130174.54178899697,182660.8012958316,148385.0,32256.2046337796,0.5001376749042352,0.2834514080911982,44,0,1,1,1,0
2025-05,C008269,2,2,0,2,1,200882.1135517208,282871.5639528771,256050.0,202773.7014214188,0.06955380998799432,0.3086024790940962,74,0,1,1,0,1
2025-05,C008270,6,3,3,2,1,12563.24790370999,48505.282318466314,30493.0,20025.532231875288,0.5016674207795305,0.7029083245190276,61,0,0,1,0,0
2025-05,C008271,6,1,5,0,0,208377.3770590027,497123.8420948574,285796.0,141754.5452984949,0.824033805570615,0.10976503401317339,64,1,0,0,0,0
2025-05,C008272,3,1,2,0,0,169118.9369122012,276678.4972063124,245654.0,233116.28628486124,0.50609658701833,0.12378939681373402,69,0,0,1,1,0
2025-05,C008273,4,1,3,1,1,22769.35788856801,52452.639391911835,29406.0,15713.162849874663,0.0322734997525147,0.918744434297684,74,0,0,1,1,0
2025-05,C008274,2,1,1,2,0,83296.39583177377,289591.03995132004,164816.0,178572.99800037502,0.4980274633688383,0.5829351557583079,16,1,1,1,1,0
2025-05,C008275,3,0,3,1,1,-113036.24235954085,374896.9440472831,229708.0,190088.7498323815,0.6999578157465725,0.8127687863534937,63,0,0,0,0,1
2025-05,C008276,2,2,0,0,0,137115.3568052213,340801.5008997809,281297.0,276948.3637740474,0.894108507676591,0.22014051371666743,75,0,0,0,1,0
2025-05,C008277,2,0,2,1,1,70257.49418605206,133304.46826094305,112408.0,124481.47602858835,0.0635539980525055,0.7300476616833041,18,1,0,1,1,0
2025-05,C008278,5,2,3,2,0,180169.35274002477,329664.87494903256,216732.0,21824.116703536423,0.26618083123323544,0.8294720919228303,84,1,0,0,1,0
2025-05,C008279,1,1,0,1,0,72420.88198338069,129640.40396879359,107791.0,86582.33327884611,0.34288598227206135,0.3252953270392165,15,1,1,1,1,0
2025-05,C008280,1,1,0,0,0,3480.4401717210612,14213.707061375102,8496.0,6933.097650479695,0.8092498999179424,0.10732989330153198,64,1,1,1,0,0
2025-05,C008281,2,0,2,0,1,122773.83464855584,292569.40736169636,266212.0,68048.85859602765,0.9274090965772899,0.07794880761104217,4,0,1,1,0,0
2025-05,C008282,1,0,1,0,0,86136.74258287839,164657.9282495735,156304.0,40920.402694986755,0.016283796527891137,0.9015904403737103,30,0,1,0,1,0
2025-05,C008283,5,2,3,0,0,157487.97329556986,280401.3039646523,201347.0,63471.13502205841,0.17561373345914966,0.8484259131838616,47,1,1,1,1,0
2025-05,C008284,3,2,1,2,0,224248.55869110837,417548.29002542753,,146111.22203317253,0.4152526651388089,0.5358935451942929,25,1,1,1,1,0
2025-05,C008285,3,1,2,1,0,10058.379455476266,16524.563355682258,11551.0,6909.923112681109,0.08573433523578444,0.7620390119499746,58,0,0,1,0,0
2025-05,C008286,4,3,1,0,1,133942.61125103786,320515.2296505135,220857.0,137339.48868074224,0.8139558322323659,0.9540655073263657,17,0,0,1,1,0
2025-05,C008287,3,2,1,3,1,242958.6295645371,381731.2633273366,294806.0,95343.8412993489,0.7988391507095409,0.3031033668766844,60,0,1,0,1,0
2025-05,C008288,5,2,3,2,1,19974.929161985718,40647.15090412055,23980.0,6322.066254695173,0.42547493250228896,0.07264386162929737,28,0,0,1,1,0
2025-05,C008289,2,2,0,1,1,36251.28492250326,89409.94618921538,81562.0,92920.46082559654,0.9200431083232277,0.8845339938924601,5,0,0,1,0,0
2025-05,C008290,6,5,1,1,0,39504.00679837652,107208.75268245881,77703.0,49297.05814573011,0.65960540411289,0.2710372153608388,76,0,1,1,0,0
2025-05,C008291,2,1,1,4,1,168580.63955159512,305489.00240136206,200264.0,104165.62443544903,0.032837970987032006,0.6921193907408026,51,0,0,1,1,0
2025-05,C008292,2,2,0,0,1,116871.44097182454,269975.9790769023,208228.0,249364.54067133053,0.002593544784168955,0.10578357057359034,39,0,0,0,1,0
2025-05,C008293,2,1,1,0,0,220865.92805134214,408612.43444681034,278428.0,322251.0449569707,0.9303385292437109,0.19819215149107494,33,0,1,1,1,0
2025-05,C008294,2,1,1,2,2,144408.18961141215,286562.0310096052,244274.0,70860.39888806042,0.0546931359003785,0.5609147304859015,1,0,1,0,0,0
2025-05,C008295,2,1,1,0,0,26776.043150841142,78161.00932974256,59877.0,65733.62561143958,0.7674383091929307,0.4502956751720101,67,0,0,1,1,0
2025-05,C008296,5,2,3,1,0,48754.21437582874,126913.758113563,82374.0,96005.85405148286,0.7131555773432008,0.48008451033865807,65,0,1,1,0,0
2025-05,C008297,4,2,2,0,0,127983.52577333571,374976.1543717963,261742.0,65728.675890722,0.6736732518521494,0.34237048335895326,68,1,0,1,0,0
2025-05,C008298,3,1,2,0,0,170545.86529113515,199237.04039775647,194824.0,189460.42313420863,0.04031048351875299,0.11494069788420325,36,1,1,1,0,0
2025-05,C008299,7,2,5,4,1,133107.96970106364,300552.07342810865,197421.0,59095.36757573049,0.10127187882728406,0.06210236936337765,72,1,1,1,1,1
2025-05,C008300,3,1,2,0,0,14346.757519828021,51779.56443993171,30866.0,8633.997035192126,0.28693936456246316,0.8734439920826708,57,0,0,1,0,0
2025-05,C008301,2,1,1,0,0,7591.993347020929,13720.542449894408,8656.0,6368.411960543483,0.20723770057957025,0.22447817191877584,28,1,0,1,1,0
2025-05,C008302,2,0,2,1,0,160827.91569695628,322435.2760048246,258618.0,302701.6193369967,0.41040306023370743,0.695049674291543,35,1,0,0,0,1
2025-05,C008303,1,0,1,1,2,84322.94125916256,154792.40501072755,117409.0,37422.515981063974,0.4460993437334074,0.11216749586503061,65,0,1,0,0,0
2025-05,C008304,7,2,5,0,0,134967.6538279938,333631.8865733148,203155.0,77193.34290952112,0.6067698132683536,0.2613484753500802,66,1,0,0,1,1
2025-05,C008305,2,1,1,2,1,51450.09288535825,120836.80166371212,107833.0,40250.78465864428,0.5508632644600059,0.30618230835094007,34,0,1,1,1,0
2025-05,C008306,2,2,0,4,0,42665.84448408264,121081.2885405301,80050.0,27502.736405769963,0.6744278245669899,0.7959537163116279,82,0,1,1,1,0
2025-05,C008307,3,2,1,0,0,110133.88471746286,182318.66680425435,134053.0,131140.12571155562,0.9759975345974691,0.7936059886786454,66,0,0,1,0,1
2025-05,C008308,2,1,1,1,0,11868.924815777667,30375.315519877342,17772.0,7848.640964803732,0.3957757234981393,0.8401342083649715,84,1,1,1,0,0
2025-05,C008309,3,1,2,1,0,89395.90920365094,262569.9832647312,153323.0,157433.41644960872,0.622645199204631,0.004690874358853403,47,1,1,0,1,0
2025-05,C008310,1,0,1,4,1,53810.83889529112,137227.51554433294,110788.0,114478.1751753031,0.4692062654903718,0.5451680949468759,66,0,1,1,1,0
2025-05,C008311,0,0,0,0,2,95859.97701076722,279974.76322947204,171832.0,64194.03666778353,0.9047190491902007,0.17843205835356535,45,0,0,0,1,0
2025-05,C008312,7,2,5,1,0,115118.00824908253,206042.02278770937,144410.0,56181.46896224883,0.06677298451886893,0.5548329814485324,60,0,0,0,0,0
2025-05,C008313,2,1,1,1,0,170494.75923454913,322465.2274014409,254670.0,43089.655289836825,0.5459328169361485,0.279419129087909,66,0,1,1,0,0
2025-05,C008314,5,4,1,2,0,54803.91363405222,149480.2723565793,87951.0,56454.965402950926,0.7575809238139638,0.31262863704230226,5,0,0,1,1,1
2025-05,C008315,3,1,2,0,0,66446.06334857162,168033.00604439937,115565.0,49062.63781626026,0.021571243798959472,0.6589379377518398,8,0,1,1,1,0
2025-05,C008316,5,4,1,1,1,81147.16322361921,253897.85106777181,147931.0,107986.22809517366,0.4017575792126916,0.16594868662989848,54,0,0,1,1,0
2025-05,C008317,5,3,2,1,1,249905.97260784125,400758.72832241096,291135.0,55164.398262763614,0.340861624064561,0.40952682733941526,86,0,1,1,0,0
2025-05,C008318,7,4,3,2,0,82340.75781865344,176676.40970905812,156467.0,99406.52003149973,0.9830319405310027,0.17275343472643356,12,1,1,1,1,0
2025-05,C008319,1,0,1,1,0,168157.1517448236,307064.6404050057,257799.0,28303.525835653207,0.974216287035167,0.32129623798825657,63,0,1,0,1,0
2025-05,C008320,4,1,3,1,0,60375.40065752907,106834.06852884006,81259.0,74522.11622901194,0.0343877590865751,0.8566804291210548,76,0,1,1,1,0
2025-05,C008321,1,1,0,1,0,106937.56392748514,234818.63062536233,155630.0,118954.92150081188,0.8130142279435655,0.5077293370569514,83,0,0,1,1,1
2025-05,C008322,3,0,3,0,1,17665.44402564645,48593.9476852605,27920.0,19262.33127793395,0.25415481695528996,0.3398708145808169,14,1,0,1,1,0
2025-05,C008323,3,0,3,3,0,108197.88898972273,264767.32559613185,183195.0,194484.7397106272,0.9360169668069074,0.5849207725440205,2,1,1,1,1,0
2025-05,C008324,4,1,3,1,0,161888.45748139013,241764.92269003647,228619.0,24652.474631589368,0.0728814291095552,0.564082475841261,32,0,1,1,1,0
2025-05,C008325,2,0,2,2,1,119201.63972048905,189197.57331776305,158093.0,112655.15461206279,0.14587581766694213,0.16813531968758022,20,1,1,1,1,0
2025-05,C008326,2,0,2,3,0,88225.86271812559,223598.88977259496,159932.0,96311.36544795091,0.6338198511416104,0.7138163239217608,79,0,1,1,1,0
2025-05,C008327,5,4,1,1,1,105392.10964467164,238065.33246594341,216674.0,156762.50942481827,0.6165150172953776,0.4409574209834696,21,0,0,1,1,0
2025-05,C008328,2,1,1,0,2,1902.0685796823805,4482.172777520864,2843.0,2350.619966449863,0.4141616614303636,0.7391090723953143,65,0,0,0,0,0
2025-05,C008329,2,0,2,0,0,67954.07003356605,196398.2341960809,125133.0,142683.31524917687,0.8920904091250326,0.02222432332992763,37,0,0,1,1,0
2025-05,C008330,3,2,1,2,1,102747.99197470865,230717.85484178108,141714.0,89675.69774911234,0.47253403719273734,0.0233847749260927,20,0,1,1,0,0
2025-05,C008331,3,0,3,2,1,89479.4621748725,238031.39406656686,219013.0,219213.02625969343,0.6938917564171618,0.1410003133042701,82,0,0,1,1,0
2025-05,C008332,3,0,3,1,0,21216.344432821144,59413.45279013743,,7192.494964163225,0.37367521991101305,0.22227575704047808,57,0,0,0,0,1
