client_id,gender,age,marital_status,job_position,credit_sum,credit_month,tariff_id,score_shk,education,living_region,monthly_income,credit_count,overdue_credit_count,open_account_flg
46804,M,32,UNM,SPC,17272.8,10,1.2,0.333532,GRD,ОБЛ МОСКОВСКАЯ,150000.0,3.0,0.0,0
46805,F,20,CIV,SPC,21990.0,6,1.9,0.512833,SCH,ОБЛ АСТРАХАНСКАЯ,25000.0,2.0,0.0,1
46806,M,36,DIV,SPC,45088.0,10,1.1,0.393968,PGR,САМАРСКАЯ ОБЛ,45000.0,2.0,0.0,0
46807,F,29,MAR,SPC,16208.0,10,1.1,0.407588,SCH,ОБЛ АМУРСКАЯ,25000.0,2.0,0.0,0
46808,F,55,CIV,NOR,22052.0,24,1.1,0.330709,GRD,ОБЛ МОСКОВСКАЯ,20000.0,1.0,0.0,0
46809,M,26,MAR,SPC,37432.8,10,1.2,0.480225,GRD,МОСКВА,41000.0,0.0,0.0,0
46810,F,55,DIV,SPC,15960.0,6,1.1,0.25113,GRD,САНКТ-ПЕТЕРБУРГ,30000.0,10.0,0.0,0
46811,M,38,MAR,ATP,17018.0,10,1.1,0.333923,SCH,КАЛУЖСКАЯ ОБЛАСТЬ,90000.0,1.0,0.0,0
46812,M,32,MAR,UMN,57582.0,12,1.5,0.282484,GRD,ОБЛ ВОЛОГОДСКАЯ,35000.0,1.0,0.0,0
46813,F,37,MAR,SPC,16808.0,10,1.6,0.733494,SCH,РЕСПУБЛИКА ТАТАРСТАН,18000.0,,,0
46814,M,30,UNM,SPC,53189.0,10,1.6,0.617353,UGR,ОБЛ МОСКОВСКАЯ,65000.0,1.0,0.0,0
46815,M,36,MAR,SPC,12717.07,12,1.1,0.424446,SCH,МОСКОВСКАЯ ОБЛАСТЬ,25000.0,4.0,0.0,0
46816,M,43,UNM,SPC,72055.0,10,1.1,0.382859,SCH,ТАТАРСТАН РЕСП,30000.0,4.0,0.0,0
46817,M,22,UNM,SPC,57789.0,24,1.1,0.461439,UGR,РЕСПУБЛИКА ТАТАРСТАН,35000.0,1.0,0.0,0
46818,F,42,MAR,SPC,16070.0,10,1.1,0.365852,SCH,РОСТОВСКАЯ ОБЛ,12000.0,1.0,0.0,0
46819,F,42,MAR,SPC,19079.0,12,1.1,0.387381,GRD,ОБЛ КАЛИНИНГРАДСКАЯ,25000.0,1.0,0.0,0
46820,F,46,UNM,SPC,33062.0,10,1.32,0.424628,SCH,ОБЛ АРХАНГЕЛЬСКАЯ,25000.0,2.0,0.0,0
46821,F,25,UNM,SPC,23311.8,10,1.19,0.533681,GRD,ОБЛ САМАРСКАЯ,20000.0,0.0,0.0,0
46822,F,19,UNM,SPC,25339.0,18,1.1,0.446863,SCH,РЕСП БУРЯТИЯ,29000.0,1.0,0.0,1
46823,M,31,MAR,SPC,21739.0,12,1.1,0.499716,SCH,ОБЛ МОСКОВСКАЯ,40000.0,1.0,0.0,1
46824,F,33,MAR,SPC,26990.0,14,1.9,0.36974,GRD,ОБЛ АСТРАХАНСКАЯ,15000.0,1.0,0.0,0
46825,M,35,MAR,SPC,15754.44,10,1.43,0.606245,SCH,МОСКВА,52000.0,2.0,0.0,0
46826,F,49,UNM,SPC,17518.0,10,1.6,0.671898,SCH,ОБЛ МОСКОВСКАЯ,30000.0,0.0,0.0,0
46827,M,24,MAR,SPC,64879.0,12,1.44,0.57663,GRD,МОСКВА Г,70000.0,,,1
46828,M,29,MAR,SPC,56678.0,18,1.1,0.3972,GRD,ОБЛ ИРКУТСКАЯ,45000.0,0.0,0.0,0
46829,M,40,DIV,DIR,43192.8,10,1.2,0.347507,GRD,КРАЙ КРАСНОДАРСКИЙ,70000.0,1.0,0.0,0
46830,F,26,MAR,SPC,9990.0,10,1.5,0.420188,GRD,ПЕНЗЕНСКАЯ ОБЛ,25000.0,1.0,0.0,0
46831,M,26,UNM,BIS,15990.0,12,1.1,0.57041,SCH,ОБЛ МУРМАНСКАЯ,90000.0,1.0,0.0,1
46832,F,33,MAR,SPC,20990.0,11,1.1,0.428552,UGR,МОСКВА Г,42000.0,3.0,0.0,1
46833,M,28,UNM,UMN,36388.0,12,1.1,0.49736,SCH,КРАСНОЯРСКИЙ КРАЙ,80000.0,1.0,0.0,0
46834,M,39,MAR,SPC,34858.0,12,1.1,0.260171,GRD,ТЮМЕНСКАЯ ОБЛ,40000.0,2.0,0.0,1
46835,F,36,MAR,WOI,13590.0,6,1.6,0.558588,GRD,ОБЛ САРАТОВСКАЯ,18000.0,5.0,0.0,0
46836,M,36,MAR,SPC,14169.32,12,1.1,0.395841,SCH,САМАРСКАЯ ОБЛАСТЬ,35000.0,3.0,0.0,0
46837,M,39,MAR,SPC,7339.0,6,1.7,0.632388,SCH,ОБЛ КЕМЕРОВСКАЯ,33000.0,1.0,0.0,0
46838,F,39,MAR,SPC,14740.0,6,1.1,0.555293,UGR,ОБЛ СВЕРДЛОВСКАЯ,112000.0,0.0,0.0,0
46839,M,28,MAR,SPC,23839.0,6,1.6,0.448039,SCH,ОБЛ КЕМЕРОВСКАЯ,20000.0,0.0,0.0,0
46840,F,30,MAR,SPC,16529.0,10,1.4,0.476846,SCH,РЕСПУБЛИКА КОМИ,23000.0,3.0,0.0,0
46841,F,63,UNM,PNA,13169.0,10,1.6,0.532907,SCH,САНКТ-ПЕТЕРБУРГ Г,16000.0,0.0,0.0,0
46842,F,44,DIV,SPC,39789.0,12,1.1,0.493396,SCH,КРАСНОЯРСКИЙ КРАЙ,20000.0,5.0,0.0,0
46843,F,24,UNM,SPC,48689.0,12,1.6,0.73167,GRD,КРАСНОДАРСКИЙ КРАЙ,32000.0,,,0
46844,M,47,UNM,WOI,29288.0,24,1.3,0.517185,UGR,ОБЛ СВЕРДЛОВСКАЯ,37000.0,0.0,0.0,0
46845,F,29,MAR,UMN,27188.0,11,1.6,0.549292,GRD,ОБЛ МОСКОВСКАЯ,45000.0,2.0,0.0,0
46846,F,25,UNM,SPC,55078.0,10,1.6,0.540545,GRD,ОБЛ МОСКОВСКАЯ,30000.0,2.0,0.0,0
46847,F,22,UNM,UMN,74168.0,12,1.44,0.702364,UGR,САНКТ-ПЕТЕРБУРГ,40000.0,0.0,0.0,0
46848,M,38,MAR,SPC,24075.0,10,1.4,0.479734,GRD,ОБЛ АМУРСКАЯ,55000.0,2.0,0.0,0
46849,F,36,MAR,SPC,20400.0,10,1.1,0.293461,SCH,СВЕРДЛОВСКАЯ ОБЛ,20000.0,1.0,0.0,0
46850,M,24,UNM,SPC,59648.0,10,1.6,0.558377,SCH,СВЕРДЛОВСКАЯ ОБЛАСТЬ,30000.0,0.0,0.0,0
46851,M,54,MAR,UMN,14769.0,10,1.1,0.328717,SCH,МОСКВА,60000.0,0.0,0.0,1
46852,F,35,CIV,SPC,41575.0,10,1.91,0.609929,SCH,ЧЕЛЯБИНСКАЯ ОБЛ,30000.0,5.0,0.0,0
46853,F,33,MAR,SPC,26091.0,10,1.16,0.508251,GRD,САНКТ-ПЕТЕРБУРГ,20000.0,2.0,0.0,0
46854,F,24,UNM,SPC,18539.0,12,1.6,0.722427,GRD,ТАТАРСТАН РЕСП,30000.0,,,0
46855,M,36,UNM,SPC,36380.0,24,1.0,0.380782,GRD,КРАЙ СТАВРОПОЛЬСКИЙ,37000.0,0.0,0.0,0
46856,M,39,MAR,SPC,26379.0,10,1.32,0.454136,SCH,РЕСП МАРИЙ ЭЛ,40000.0,2.0,0.0,1
46857,F,31,UNM,SPC,12817.05,12,1.43,0.630936,GRD,ХАКАСИЯ РЕСП,40000.0,1.0,0.0,0
46858,F,31,UNM,SPC,11990.0,5,1.6,0.38894,GRD,СТАВРОПОЛЬСКИЙ КРАЙ,15000.0,2.0,1.0,0
46859,F,47,WID,SPC,28556.0,12,1.1,0.37739,GRD,ОБЛ КУРГАНСКАЯ,46000.0,4.0,0.0,0
46860,F,28,MAR,SPC,14508.0,10,1.1,0.501667,SCH,КРАСНОЯРСКИЙ КРАЙ,27000.0,0.0,0.0,0
46861,F,30,MAR,BIS,29682.0,10,1.16,0.23912,GRD,КРАЙ СТАВРОПОЛЬСКИЙ,20000.0,1.0,0.0,0
46862,M,43,CIV,SPC,20760.0,10,1.4,0.554045,SCH,ПЕРМСКИЙ КРАЙ,30000.0,0.0,0.0,0
46863,M,61,MAR,SPC,18868.0,12,1.1,0.563789,SCH,КРАСНОДАРСКИЙ КРАЙ,30000.0,0.0,0.0,1
46864,M,23,MAR,SPC,29479.0,12,1.1,0.547714,SCH,ОБЛ СВЕРДЛОВСКАЯ,47000.0,0.0,0.0,1
46865,F,62,MAR,SPC,23468.0,10,1.6,0.497073,SCH,ХАБАРОВСКИЙ КРАЙ,35000.0,4.0,0.0,0
46866,F,42,MAR,SPC,36548.0,10,1.6,0.619188,SCH,УЛЬЯНОВСКАЯ ОБЛ,30000.0,1.0,0.0,0
46867,F,31,DIV,SPC,71578.0,10,1.1,0.395841,GRD,ОБЛ ИРКУТСКАЯ,50000.0,1.0,0.0,0
46868,F,37,MAR,SPC,32391.0,24,1.9,0.307572,UGR,САНКТ-ПЕТЕРБУРГ,70000.0,3.0,0.0,0
46869,F,41,MAR,SPC,47478.0,10,1.6,0.577662,SCH,ОБЛ МОСКОВСКАЯ,30000.0,0.0,0.0,0
46870,F,43,DIV,BIS,28878.0,10,1.6,0.703899,SCH,ОМСКАЯ ОБЛАСТЬ,68450.0,4.0,0.0,0
46871,F,28,MAR,SPC,17897.78,10,1.1,0.457728,GRD,КРАЙ ЗАБАЙКАЛЬСКИЙ,45000.0,3.0,0.0,0
46872,M,53,MAR,SPC,77478.0,10,1.6,0.545257,SCH,ЯМАЛО-НЕНЕЦКИЙ АО,120000.0,1.0,0.0,0
46873,M,30,UNM,SPC,16682.93,12,1.1,0.51505,GRD,ОБЛ ВОРОНЕЖСКАЯ,60000.0,1.0,0.0,0
46874,M,38,MAR,DIR,66558.0,10,1.6,0.436678,GRD,ТАТАРСТАН РЕСП,60000.0,0.0,0.0,0
46875,F,38,MAR,SPC,23464.0,12,1.9,0.54385,UGR,ОБЛ ТЮМЕНСКАЯ,60000.0,0.0,0.0,0
46876,F,30,MAR,SPC,15989.0,12,1.6,0.392796,GRD,ОБЛ МОСКОВСКАЯ,73000.0,4.0,0.0,0
46877,F,32,UNM,SPC,8288.0,10,1.5,0.318128,GRD,МОСКВА,60000.0,1.0,0.0,0
46878,M,25,UNM,SPC,17765.0,10,1.32,0.388057,SCH,ОБЛ КУРГАНСКАЯ,25000.0,1.0,0.0,0
46879,M,31,UNM,SPC,5283.0,6,1.1,0.512593,SCH,ОБЛ НИЖЕГОРОДСКАЯ,30000.0,0.0,0.0,0
46880,M,40,DIV,SPC,13580.0,12,1.43,0.637159,SCH,РЕСП. БАШКОРТОСТАН,25000.0,3.0,0.0,0
46881,M,41,UNM,UMN,16280.0,10,1.1,0.278423,SCH,ОБЛ ЧЕЛЯБИНСКАЯ,60000.0,3.0,0.0,0
46882,F,46,UNM,SPC,98170.0,14,1.9,0.225426,SCH,САНКТ-ПЕТЕРБУРГ,45000.0,1.0,0.0,0
46883,M,59,MAR,SPC,13313.0,10,1.1,0.390077,SCH,ОБЛ МОСКОВСКАЯ,24000.0,1.0,0.0,0
46884,F,51,WID,SPC,38232.0,12,1.17,0.482257,GRD,ОБЛ САМАРСКАЯ,20000.0,1.0,0.0,0
46885,F,42,UNM,UMN,24470.0,10,1.4,0.369963,GRD,САНКТ-ПЕТЕРБУРГ Г,26000.0,3.0,0.0,0
46886,F,41,MAR,SPC,22469.0,10,1.6,0.615249,SCH,СВЕРДЛОВСКАЯ ОБЛ,15000.0,0.0,0.0,0
46887,F,26,MAR,SPC,26125.0,12,1.1,0.440571,SCH,КРАЙ КАМЧАТСКИЙ,25000.0,3.0,0.0,0
46888,F,47,DIV,SPC,23769.0,10,1.6,0.487542,SCH,Г. САНКТ-ПЕТЕРБУРГ,23000.0,0.0,0.0,0
46889,M,35,MAR,SPC,31870.0,8,1.6,0.36517,GRD,АРХАНГЕЛЬСКАЯ ОБЛ,97000.0,1.0,0.0,0
46890,F,31,UNM,SPC,11190.0,12,1.4,0.380621,SCH,ОБЛ ТВЕРСКАЯ,25000.0,4.0,0.0,0
46891,M,44,MAR,SPC,21919.0,10,1.1,0.319385,SCH,ОБЛ МОСКОВСКАЯ,65000.0,1.0,0.0,0
46892,M,48,MAR,UMN,23365.56,10,1.6,0.596654,SCH,ОБЛ МУРМАНСКАЯ,60000.0,0.0,0.0,0
46893,M,53,CIV,SPC,66594.0,10,1.16,0.30045,SCH,РЕСП БАШКОРТОСТАН,55000.0,6.0,0.0,0
46894,F,44,MAR,SPC,11820.0,10,1.1,0.54165,SCH,ПЕНЗЕНСКАЯ ОБЛ,18000.0,1.0,0.0,0
46895,M,25,MAR,SPC,23990.0,10,1.6,0.681514,GRD,МОСКВА Г,50000.0,2.0,0.0,0
46896,M,28,MAR,SPC,8966.67,10,1.6,0.604217,SCH,САМАРСКАЯ ОБЛ,50000.0,2.0,0.0,0
46897,M,25,UNM,SPC,6530.0,3,1.1,0.600912,SCH,ОБЛ АРХАНГЕЛЬСКАЯ,20000.0,,,0
46898,M,55,MAR,SPC,20968.0,12,1.1,0.303178,SCH,ОБЛ МОСКОВСКАЯ,45000.0,1.0,0.0,1
46899,M,27,MAR,SPC,37990.0,12,1.6,0.597444,SCH,САХА /ЯКУТИЯ/ РЕСП,50000.0,0.0,0.0,0
46900,F,37,MAR,SPC,11728.0,10,1.6,0.600939,SCH,СТАВРОПОЛЬСКИЙ КРАЙ,47000.0,4.0,1.0,0
46901,M,26,UNM,SPC,30591.0,10,1.16,0.409944,SCH,РЕСП БАШКОРТОСТАН,30000.0,3.0,0.0,0
46902,F,44,MAR,SPC,7390.0,5,1.3,0.419264,SCH,РЕСП БАШКОРТОСТАН,13000.0,1.0,0.0,0
46903,F,29,UNM,BIS,20468.0,12,1.43,0.590665,GRD,ОБЛ МОСКОВСКАЯ,50000.0,,,1
46904,F,35,DIV,UMN,16668.0,12,1.1,0.387433,SCH,ОБЛ ВЛАДИМИРСКАЯ,31500.0,2.0,0.0,1
46905,M,21,UNM,ATP,13509.0,12,1.6,0.648713,SCH,ЧЕЛЯБИНСКАЯ ОБЛАСТЬ,20000.0,,,0
46906,M,35,UNM,SPC,15338.0,10,1.32,0.600291,SCH,ХАНТЫ-МАНСИЙСКИЙ АО,35000.0,0.0,0.0,0
46907,M,30,MAR,SPC,39843.0,12,1.9,0.326506,SCH,КРАЙ ПЕРМСКИЙ,64000.0,2.0,0.0,0
46908,M,23,UNM,SPC,34070.0,12,1.9,0.520413,SCH,ОБЛ САМАРСКАЯ,20000.0,0.0,0.0,0
46909,M,24,MAR,SPC,29375.0,10,1.6,0.699323,SCH,ЕВРЕЙСКАЯ АОБЛ,30000.0,0.0,0.0,0
46910,M,49,CIV,SPC,38110.0,10,1.32,0.348975,SCH,РЕСП БАШКОРТОСТАН,75000.0,2.0,0.0,0
46911,M,33,MAR,SPC,17518.89,10,1.1,0.39574,SCH,ТУЛЬСКАЯ ОБЛАСТЬ,25000.0,2.0,0.0,0
46912,M,31,UNM,SPC,24434.0,10,1.32,0.355823,GRD,ОБЛ ИРКУТСКАЯ,36000.0,2.0,0.0,0
46913,F,31,DIV,SPC,5329.9,3,1.1,0.371133,GRD,ТУЛЬСКАЯ ОБЛ,25000.0,1.0,0.0,1
46914,M,26,UNM,SPC,12951.9,10,1.19,0.601586,SCH,САНКТ-ПЕТЕРБУРГ,40000.0,0.0,0.0,0
46915,F,48,UNM,SPC,26969.0,12,1.1,0.533649,SCH,ОБЛ ИРКУТСКАЯ,30000.0,3.0,0.0,0
46916,M,43,DIV,DIR,69858.0,10,1.6,0.439149,GRD,ТУЛЬСКАЯ ОБЛ,150000.0,3.0,0.0,0
46917,M,34,MAR,UMN,30276.0,8,1.3,0.317145,GRD,ТЮМЕНСКАЯ ОБЛ,40000.0,4.0,0.0,0
46918,M,38,CIV,UMN,33054.0,12,1.3,0.383495,SCH,МУРМАНСКАЯ ОБЛ,40000.0,2.0,0.0,0
46919,F,35,MAR,SPC,19160.0,10,1.5,0.463795,SCH,ОБЛ АСТРАХАНСКАЯ,15000.0,1.0,0.0,0
46920,M,23,MAR,SPC,29659.0,10,1.1,0.40662,SCH,САХА /ЯКУТИЯ/ РЕСП,70000.0,1.0,0.0,0
46921,F,57,UNM,PNA,15698.0,18,1.1,0.564886,SCH,ОБЛ АМУРСКАЯ,31200.0,1.0,0.0,0
46922,F,20,UNM,SPC,55970.0,18,1.1,0.568099,SCH,КЕМЕРОВСКАЯ ОБЛ,35000.0,1.0,0.0,1
46923,F,26,MAR,SPC,17828.0,10,1.6,0.66214,SCH,ТУЛЬСКАЯ ОБЛ,30000.0,2.0,0.0,1
46924,M,24,UNM,SPC,19192.0,10,1.1,0.404772,GRD,ЧЕЛЯБИНСКАЯ ОБЛАСТЬ,30000.0,,,1
46925,F,22,MAR,SPC,20691.0,10,1.16,0.671761,GRD,РЕСП БУРЯТИЯ,18000.0,1.0,1.0,0
46926,F,54,MAR,SPC,49980.0,10,1.6,0.647846,GRD,СТАВРОПОЛЬСКИЙ КРАЙ,30000.0,2.0,0.0,0
46927,F,23,UNM,ATP,12979.0,8,1.1,0.474548,GRD,ОБЛ РОСТОВСКАЯ,23000.0,3.0,0.0,0
46928,F,30,UNM,SPC,33311.0,14,1.1,0.338818,GRD,КРАСНОДАРСКИЙ КРАЙ,20000.0,1.0,0.0,1
46929,M,40,MAR,SPC,37682.1,14,1.5,0.367437,SCH,МОСКВА,80000.0,1.0,0.0,0
46930,F,32,MAR,UMN,16491.0,10,1.32,0.39412,GRD,РЕСПУБЛИКА ТАТАРСТАН,25000.0,3.0,0.0,0
46931,F,21,UNM,SPC,5391.0,6,1.9,0.468455,UGR,ОБЛ АСТРАХАНСКАЯ,12000.0,0.0,0.0,0
46932,M,33,UNM,SPC,27619.0,10,1.32,0.500604,SCH,РЕСПУБЛИКА АДЫГЕЯ,45000.0,0.0,0.0,0
46933,M,29,MAR,SPC,14678.0,12,1.6,0.604163,GRD,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ РЕСП,45000.0,1.0,0.0,0
46934,M,53,MAR,ATP,34354.0,24,1.4,0.56651,GRD,МОСКВА,70000.0,4.0,1.0,1
46935,M,32,MAR,SPC,14500.0,24,1.4,0.369124,SCH,ОБЛ МУРМАНСКАЯ,84000.0,3.0,0.0,0
46936,M,28,MAR,SPC,30528.0,12,1.6,0.770118,SCH,ХАКАСИЯ РЕСП,28000.0,1.0,0.0,1
46937,F,21,MAR,ATP,12765.56,10,1.6,0.714815,SCH,ОБЛ ИВАНОВСКАЯ,16000.0,,,0
46938,F,36,MAR,SPC,43668.0,10,1.6,0.529694,GRD,ТАТАРСТАН РЕСП,35000.0,2.0,0.0,0
46939,M,31,MAR,SPC,21158.0,10,1.32,0.443436,SCH,ОБЛ АМУРСКАЯ,60000.0,6.0,0.0,1
46940,F,37,DIV,UMN,30410.0,10,1.32,0.407781,SCH,ОБЛ КАЛУЖСКАЯ,40000.0,2.0,0.0,0
46941,F,50,MAR,SPC,60068.0,10,1.6,0.636837,SCH,КРАСНОЯРСКИЙ КРАЙ,41000.0,4.0,0.0,0
46942,F,56,MAR,SPC,14067.0,10,1.1,0.43198,SCH,РЕСП БАШКОРТОСТАН,24000.0,0.0,0.0,0
46943,F,37,MAR,SPC,6990.0,12,1.9,0.279786,SCH,ОБЛ ЧЕЛЯБИНСКАЯ,20000.0,6.0,0.0,0
46944,F,41,MAR,WRK,21799.0,9,1.6,0.520748,SCH,КРАСНОЯРСКИЙ КРАЙ,35000.0,1.0,0.0,0
46945,F,44,MAR,SPC,11458.0,12,1.1,0.406086,GRD,ЧЕЛЯБИНСКАЯ ОБЛ,12000.0,3.0,0.0,0
46946,F,44,MAR,SPC,70458.0,10,1.1,0.412849,SCH,ТУЛЬСКАЯ ОБЛ,35000.0,2.0,0.0,0
46947,F,27,UNM,SPC,21719.0,10,1.5,0.68649,GRD,ОБЛ НИЖЕГОРОДСКАЯ,23000.0,0.0,0.0,0
46948,F,23,UNM,UMN,38518.0,15,1.1,0.569036,GRD,САХАЛИНСКАЯ ОБЛАСТЬ,16000.0,0.0,0.0,0
46949,F,33,MAR,SPC,14039.0,10,1.1,0.504485,SCH,ЧУВАШСКАЯ РЕСПУБЛИКА - ЧУВАШИЯ,14000.0,0.0,0.0,0
46950,M,43,MAR,SPC,28539.0,10,1.9,0.54923,SCH,ОБЛ АРХАНГЕЛЬСКАЯ,81800.0,0.0,0.0,0
46951,F,28,MAR,SPC,44788.0,10,1.6,0.484799,GRD,МОСКВА,60000.0,0.0,0.0,0
46952,F,39,UNM,SPC,20529.0,12,1.6,0.58145,SCH,ОБЛ ИРКУТСКАЯ,28000.0,5.0,0.0,0
46953,M,30,MAR,UMN,11379.0,10,1.1,0.462719,GRD,ПЕРМСКИЙ КРАЙ,38000.0,5.0,0.0,0
46954,F,50,UNM,SPC,13598.89,10,1.1,0.421293,SCH,ЧЕЛЯБИНСКАЯ ОБЛАСТЬ,20000.0,5.0,0.0,0
46955,F,28,MAR,BIS,12504.0,6,1.4,0.100531,GRD,МОСКВА,30000.0,2.0,0.0,0
46956,F,23,UNM,UMN,33990.0,3,1.4,0.211781,GRD,МОСКВА Г,120000.0,1.0,0.0,0
46957,M,36,MAR,SPC,22430.0,3,1.1,0.157627,GRD,МОСКВА,74000.0,2.0,0.0,0
46958,M,47,DIV,UMN,28198.0,12,1.1,0.333401,PGR,РОСТОВСКАЯ ОБЛ,40000.0,1.0,0.0,0
46959,F,58,MAR,SPC,30125.0,12,1.6,0.67932,SCH,РЕСП БАШКОРТОСТАН,29000.0,5.0,0.0,0
46960,F,38,MAR,SPC,27388.0,10,1.6,0.649218,SCH,САРАТОВСКАЯ ОБЛАСТЬ,19000.0,1.0,0.0,0
46961,M,28,DIV,SPC,16519.0,10,1.6,0.579091,SCH,ОБЛ ВОРОНЕЖСКАЯ,20000.0,2.0,0.0,0
46962,F,32,UNM,UMN,19769.32,12,1.6,0.591025,SCH,ОБЛ МОСКОВСКАЯ,52000.0,3.0,0.0,0
46963,M,24,UNM,UMN,45988.0,10,1.6,0.734034,GRD,РЕСПУБЛИКА ТАТАРСТАН,55000.0,1.0,0.0,0
46964,F,36,DIV,SPC,21456.0,12,1.0,0.373677,GRD,МОСКОВСКАЯ,48500.0,0.0,0.0,0
46965,F,36,MAR,SPC,17169.0,6,1.7,0.332813,SCH,ТУЛЬСКАЯ ОБЛ,35000.0,2.0,0.0,0
46966,F,31,MAR,SPC,15847.0,10,1.32,0.319802,GRD,СТАВРОПОЛЬСКИЙ КРАЙ,21000.0,1.0,0.0,1
46967,M,30,MAR,BIS,52990.0,6,1.4,0.391158,SCH,МОСКВА,70000.0,2.0,0.0,0
46968,M,26,MAR,UMN,21337.0,10,1.32,0.480112,SCH,СТАВРОПОЛЬСКИЙ КРАЙ,36000.0,1.0,1.0,1
46969,M,27,MAR,SPC,12819.0,10,1.6,0.518129,SCH,САХА /ЯКУТИЯ/ РЕСП,45000.0,4.0,0.0,1
46970,M,44,UNM,SPC,12100.0,10,1.1,0.397601,SCH,РОСТОВСКАЯ ОБЛ,25000.0,4.0,0.0,0
46971,F,39,MAR,SPC,24489.0,10,1.6,0.48424,SCH,КРАЙ ЗАБАЙКАЛЬСКИЙ,17000.0,1.0,0.0,0
46972,F,30,MAR,SPC,18419.0,10,1.6,0.701467,SCH,САМАРСКАЯ ОБЛ,26000.0,2.0,0.0,0
46973,F,30,MAR,SPC,8839.0,6,1.1,0.397451,GRD,МОСКВА Г,55000.0,5.0,0.0,0
46974,F,30,MAR,SPC,13636.0,10,1.3,0.601667,UGR,ОБЛ АРХАНГЕЛЬСКАЯ,115000.0,0.0,0.0,0
46975,F,29,MAR,SPC,9189.0,12,1.6,0.549354,SCH,ТОМСКАЯ ОБЛАСТЬ,25000.0,1.0,0.0,0
46976,M,40,MAR,DIR,11890.0,10,1.4,0.367042,GRD,ЛИПЕЦКАЯ ОБЛ,30000.0,4.0,0.0,0
46977,M,30,MAR,SPC,47288.0,10,1.9,0.34934,GRD,АО ЯМАЛО-НЕНЕЦКИЙ,50000.0,1.0,0.0,0
46978,M,33,MAR,UMN,54869.0,10,1.1,0.415254,GRD,УДМУРТСКАЯ РЕСП,45000.0,5.0,0.0,0
46979,F,42,UNM,SPC,19515.0,10,1.32,0.421109,SCH,КРАСНОЯРСКИЙ КРАЙ,40000.0,1.0,0.0,0
46980,F,29,MAR,SPC,20138.0,10,1.6,0.730806,SCH,ОБЛ ИВАНОВСКАЯ,30000.0,2.0,0.0,0
46981,F,30,MAR,SPC,16459.0,10,1.6,0.552121,SCH,ОБЛ НИЖЕГОРОДСКАЯ,25000.0,1.0,0.0,0
46982,F,54,UNM,SPC,10190.43,6,1.1,0.407394,SCH,ОБЛ МУРМАНСКАЯ,45000.0,4.0,0.0,0
46983,F,53,UNM,UMN,23283.0,10,1.32,0.502127,GRD,САРАТОВСКАЯ ОБЛАСТЬ,26000.0,2.0,1.0,0
46984,F,29,MAR,SPC,31889.0,12,1.44,0.51823,SCH,РЕСП БАШКОРТОСТАН,57000.0,1.0,0.0,0
46985,F,54,MAR,SPC,11319.0,12,1.1,0.443095,SCH,НИЖЕГОРОДСКАЯ ОБЛ,20000.0,2.0,0.0,1
46986,M,27,MAR,SPC,15930.0,10,1.32,0.61185,SCH,ОБЛ ИРКУТСКАЯ,40000.0,3.0,1.0,0
46987,F,25,DIV,SPC,17463.0,10,1.32,0.49804,GRD,СТАВРОПОЛЬСКИЙ КРАЙ,25000.0,1.0,0.0,1
46988,F,41,MAR,SPC,16258.0,10,1.43,0.650704,SCH,ТЮМЕНСКАЯ ОБЛ,30000.0,2.0,0.0,0
46989,F,40,MAR,SPC,15489.0,10,1.1,0.286131,GRD,СВЕРДЛОВСКАЯ ОБЛАСТЬ,25000.0,2.0,0.0,0
46990,F,26,UNM,SPC,33628.0,12,1.1,0.453067,SCH,КРАЙ ПЕРМСКИЙ,28000.0,2.0,0.0,0
46991,M,56,DIV,ATP,6270.0,14,1.1,0.26622,SCH,СМОЛЕНСКАЯ ОБЛАСТЬ,21000.0,3.0,0.0,0
46992,F,30,MAR,SPC,7660.0,12,1.6,0.555627,SCH,РОСТОВСКАЯ ОБЛ,22000.0,0.0,0.0,0
46993,F,43,MAR,SPC,21218.0,18,1.1,0.592543,SCH,ОБЛ КЕМЕРОВСКАЯ,25000.0,1.0,0.0,0
46994,F,54,UNM,SPC,53716.0,24,1.1,0.583542,SCH,ОБЛ АРХАНГЕЛЬСКАЯ,35000.0,7.0,1.0,1
46995,M,27,MAR,SPC,21378.0,12,1.1,0.421201,SCH,ОРЛОВСКАЯ ОБЛАСТЬ,20000.0,1.0,0.0,0
46996,M,59,CIV,SPC,9229.0,12,1.1,0.390849,GRD,ОБЛ МОСКОВСКАЯ,50000.0,1.0,0.0,1
46997,M,31,MAR,SPC,16339.0,10,1.1,0.390077,SCH,ОБЛ ВЛАДИМИРСКАЯ,30000.0,5.0,0.0,0
46998,F,30,MAR,SPC,28625.0,18,1.1,0.39018,SCH,РЕСП АЛТАЙ,20000.0,1.0,0.0,0
46999,F,30,MAR,SPC,26888.0,10,1.6,0.510291,GRD,САМАРСКАЯ ОБЛ,50000.0,5.0,0.0,0
47000,M,34,MAR,SPC,12540.0,12,1.3,0.504134,SCH,РЕСПУБЛИКА МОРДОВИЯ,21000.0,2.0,0.0,0
47001,M,51,UNM,SPC,10769.0,10,1.1,0.443053,SCH,ОБЛ МОСКОВСКАЯ,40000.0,2.0,0.0,0
47002,M,30,DIV,SPC,16992.0,12,1.19,0.514607,SCH,КРАЙ ПЕРМСКИЙ,27000.0,0.0,0.0,0
